OBJECTID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,Unnamed: 0,TOTAL_POP,NH_WHITE,NH_BLACK,NH_NATIVE,NH_ASIAN,NH_HAWAIIAN,NH_OTHER_RACE,NH_TWO_OR_MORE,NH_HISPANIC_LATINO,US_BORN,NATURALIZED,NON_CITIZEN,TOTAL_HOUSING,OWNER_OCCUPIED,RENTER_OCCUPIED,AGE_55_59,AGE_60_64,AGE_65_74,AGE_75_84,AGE_85+,MALE,FEMALE,ED_POP_25+,LESS_THAN_9TH,LESS_THAN_HS,HS_OR_GED,SOME_COLLEGE,ASSOCIATES,BACHELORS,GRAD_OR_PROFESSIONAL,HEALTH_COVERAGE_POP,INSURED,UNINSURED,MEDIAN_INCOME,LABOR_FORCE_POP_16+,EMPLOYED,UNEMPLOYED,BUSINESS,SERVICE,SALES_OFFICE,CONSTRUCTION_MAINTENANCE,PRODUCTION_TRANSPORTATION,LANGUAGE_POP_5+,ENGLISH_ONLY,OTHER_LANGUAGE,OTHER_LANGUAGE_POOR_ENGLISH,MEDIAN_INCOME_2,2_ppl_fam,3_to_4_ppl_fam,5_to_6_ppl_fam,GT_7_ppl_fam,avg_ppl_per_household,TractFIPS,PHLTH_CrudePrev,MHLTH_CrudePrev,DIABETES_CrudePrev,CASTHMA_CrudePrev,BPHIGH_CrudePrev,CHD_CrudePrev,OBESITY_CrudePrev,tracts_meters,COMMUNITY,cases,case_rate,deaths,death_rate,Date,Cases_1,Case_Rat_1,Deaths_1,Death_Ra_1,COVID19__2,intersect_meters,intersect_Shape_Leng,intersect_Shape_Area,intersect_Unnamed: 0,intersect_TOTAL_POP,intersect_NH_WHITE,intersect_NH_BLACK,intersect_NH_NATIVE,intersect_NH_ASIAN,intersect_NH_HAWAIIAN,intersect_NH_OTHER_RACE,intersect_NH_TWO_OR_MORE,intersect_NH_HISPANIC_LATINO,intersect_US_BORN,intersect_NATURALIZED,intersect_NON_CITIZEN,intersect_TOTAL_HOUSING,intersect_OWNER_OCCUPIED,intersect_RENTER_OCCUPIED,intersect_AGE_55_59,intersect_AGE_60_64,intersect_AGE_65_74,intersect_AGE_75_84,intersect_AGE_85+,intersect_MALE,intersect_FEMALE,intersect_ED_POP_25+,intersect_LESS_THAN_9TH,intersect_LESS_THAN_HS,intersect_HS_OR_GED,intersect_SOME_COLLEGE,intersect_ASSOCIATES,intersect_BACHELORS,intersect_GRAD_OR_PROFESSIONAL,intersect_HEALTH_COVERAGE_POP,intersect_INSURED,intersect_UNINSURED,intersect_MEDIAN_INCOME,intersect_LABOR_FORCE_POP_16+,intersect_EMPLOYED,intersect_UNEMPLOYED,intersect_BUSINESS,intersect_SERVICE,intersect_SALES_OFFICE,intersect_CONSTRUCTION_MAINTENANCE,intersect_PRODUCTION_TRANSPORTATION,intersect_LANGUAGE_POP_5+,intersect_ENGLISH_ONLY,intersect_OTHER_LANGUAGE,intersect_OTHER_LANGUAGE_POOR_ENGLISH,intersect_MEDIAN_INCOME_2,intersect_2_ppl_fam,intersect_3_to_4_ppl_fam,intersect_5_to_6_ppl_fam,intersect_GT_7_ppl_fam,intersect_avg_ppl_per_household,intersect_TractFIPS,intersect_PHLTH_CrudePrev,intersect_MHLTH_CrudePrev,intersect_DIABETES_CrudePrev,intersect_CASTHMA_CrudePrev,intersect_BPHIGH_CrudePrev,intersect_CHD_CrudePrev,intersect_OBESITY_CrudePrev
44,06,037,103102,06037103102,1031.02,Census Tract 1031.02,G5020,S,1241029.0,0.0,+34.2633843,-118.3073883,0.0514320055089,0.000121475474,505.0,4456.0,2569.0,0.0,7.0,744.0,0.0,48.0,68.0,1020.0,2342.0,1503.0,574.0,1568.0,1233.0,335.0,323.0,433.0,468.0,197.0,100.0,2229.0,2227.0,3453.0,263.0,256.0,1065.0,558.0,308.0,718.0,285.0,4456.0,3998.0,458.0,74631.0,2583.0,2413.0,170.0,1000.0,254.0,583.0,241.0,335.0,368.0,1721.0,2592.0,1078.0,74631.0,415.0,564.0,120.0,13.0,2.84,6037103102.0,12.3,12.6,9.4,9.0,26.5,5.4,23.2,1241023.06314646,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,972244.1585722527,0.04029293927294455,9.51664989261827e-05,395.6278611246437,3490.9262359829945,2012.6098519390289,0.0,5.483950550242586,582.8656013400691,0.0,37.60423234452059,53.272662488070836,799.0899373210625,1834.7731698097336,1177.4825252878009,449.68394511989203,1228.404923254339,965.9587183498726,262.4462049044666,253.04514681833646,339.2215126078628,366.6412653590757,154.33403691396992,78.34215071775122,1746.2465394986748,1744.6796964843197,2705.15446428395,206.03985638768572,200.55590583744313,834.3439051440505,437.14920100505185,241.29382421067376,562.4966421534538,223.275129545591,3490.9262359829945,3132.119185695694,358.8070502873006,58467.53050216492,2023.5777530395142,1890.3960968193371,133.18165622017708,783.4215071775122,198.98906282308812,456.7347386844896,188.80458322978046,262.4462049044666,288.2991146413245,1348.2684138524985,2030.6285466041118,844.5283847373582,58467.53050216492,325.1199254786676,441.8497300481169,94.01058086130146,10.184479593307659,2.2249170803841345,4729596411.154875,9.6360845382834,9.871110990436653,7.364162167468615,7.05079356459761,20.760669940204075,4.230476138758567,18.175378966518284
45,06,037,103400,06037103400,1034,Census Tract 1034,G5020,S,2500753.0,0.0,+34.2548355,-118.3139736,0.0788054158904,0.0002447577935,1273.0,6662.0,3745.0,150.0,38.0,850.0,168.0,36.0,118.0,1557.0,4184.0,1871.0,537.0,2432.0,1515.0,917.0,597.0,496.0,719.0,428.0,84.0,3124.0,3538.0,5012.0,195.0,258.0,1158.0,1461.0,494.0,878.0,568.0,6617.0,6287.0,330.0,81618.0,3458.0,3320.0,138.0,1515.0,578.0,625.0,282.0,320.0,503.0,3490.0,2747.0,839.0,81618.0,666.0,679.0,127.0,87.0,2.71,6037103400.0,12.1,12.3,9.3,9.1,27.2,5.5,23.7,2500754.889784065,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,2376677.891800724,0.0748954207651465,0.00023261393550953182,1209.8390644448837,6331.459424455471,3559.1887638225367,142.5576273894207,36.114598938653245,807.8265552067173,159.66454267615117,34.21383057346097,112.14533354634429,1479.748172302187,3976.407419982241,1778.1688056373741,510.3563060541261,2311.3343320738077,1439.832036633149,871.5022954406585,567.3793570098944,471.39055456768443,683.3262272866232,406.76443015114705,79.83227133807559,2969.000186430335,3362.459238025136,4763.325523171844,185.32491560624692,245.1991191098036,1100.5448834463277,1388.5112907729576,469.48978620249216,834.4373123194091,539.8182157146064,6288.692136238645,5975.065355981919,313.6267802567255,77568.45621513159,3286.428503417445,3155.275486219178,131.15301719826704,1439.832036633149,549.3220575405678,593.9901141225862,268.0083394921109,304.1229384307642,478.04324384585743,3316.8407972605214,2610.705349591591,797.3723291981598,77568.45621513159,632.9558656090279,645.3108599827777,120.69879118970952,82.683423885864,2.575541134835534,5737567580.057365,11.499648609413269,11.689725445932497,8.838572898144085,8.648496061624856,25.850449766614954,5.227113004278759,22.52410512752847
92,06,037,103300,06037103300,1033,Census Tract 1033,G5020,S,6141955.0,0.0,+34.2573786,-118.3554785,0.11557803737,0.000601152814,903.0,3549.0,2608.0,15.0,9.0,309.0,0.0,11.0,97.0,500.0,2678.0,654.0,195.0,1225.0,1037.0,188.0,278.0,264.0,424.0,190.0,165.0,1791.0,1758.0,2683.0,48.0,57.0,456.0,655.0,257.0,784.0,426.0,3549.0,3386.0,163.0,93207.0,1909.0,1841.0,68.0,979.0,180.0,492.0,62.0,128.0,424.0,2451.0,957.0,150.0,93207.0,403.0,296.0,124.0,16.0,2.89,6037103300.0,9.5,9.5,7.8,8.3,25.7,4.9,20.8,6141954.289060079,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,444965.19146478944,0.00837326380286963,4.3551622886148514e-05,65.41949825455214,257.1138419771933,188.94136372964783,1.0867026288131585,0.6520215772878951,22.386074153551064,0.0,0.7969152611296496,7.027343666325091,36.22342096043862,194.01264266410922,47.38023461625371,14.12713417457106,88.74738135307462,75.12737507194969,13.62000628112492,20.14022205400387,19.12596626711159,30.717460974451946,13.764899964966675,11.953728916944744,129.75229388029112,127.36154809690218,194.37487687371362,3.477448412202107,4.129469989490002,33.03575991592002,47.45268145817459,18.618838373665447,56.79832406596775,30.8623546582937,257.1138419771933,245.30500674409032,11.80883523310299,6752.552794919205,138.30102122695465,133.374635976335,4.926385250619652,70.92545824053882,13.040431545757903,35.6438462250716,4.4917041990943884,9.273195765872286,30.717460974451946,177.5672095480701,69.3316277182795,10.867026288131585,6752.552794919205,29.196077294113525,21.44426520857966,8.983408398188777,1.1591494707340357,0.20937137315133522,437369068.4351063,0.6882449982483337,0.6882449982483337,0.5650853669828424,0.6013087879432811,1.861883837366545,0.35498952541229845,1.5068943119542466
422,06,037,102107,06037102107,1021.07,Census Tract 1021.07,G5020,S,12908558.0,13753.0,+34.2409052,-118.3395988,0.19826371004,0.0012645418305,1699.0,4333.0,2604.0,111.0,6.0,395.0,0.0,0.0,49.0,1168.0,2921.0,1029.0,338.0,1305.0,970.0,335.0,403.0,284.0,424.0,184.0,106.0,2292.0,2041.0,3290.0,145.0,161.0,726.0,889.0,250.0,873.0,246.0,4215.0,4158.0,57.0,106037.0,2326.0,2189.0,137.0,731.0,331.0,643.0,310.0,174.0,329.0,2658.0,1631.0,334.0,106037.0,354.0,502.0,143.0,10.0,3.15,6037102107.0,12.8,11.8,10.5,8.9,30.5,6.9,23.7,12922321.436528252,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,3802608.013437819,0.05834239430392673,0.00037211246613894083,499.9590086474885,1275.0573186989805,766.2703110759624,32.66359620945922,1.7655997951059041,116.23531984447202,0.0,0.0,14.419064993364882,343.703426780616,859.5528335840576,302.80036486066257,99.46212179096592,384.01795543553413,285.4386335421211,98.57932189341298,118.58945290461322,83.57172363501279,124.76905218748388,54.145060383247724,31.19226304687097,674.4591217304553,600.598196968525,968.1372209830707,42.66866171505935,47.37692783534176,213.6375752078144,261.60303630819146,73.56665812941267,256.89477018790905,72.38959159934207,1240.3338560618977,1223.5606580083916,16.77319805350609,31203.150912274123,684.4641872360554,644.1496585811374,40.31452865491814,215.10890837040265,97.40225536334238,189.21344470884938,91.22265608047171,51.202394058071214,96.81372209830707,782.1607092319155,479.9488776362883,98.28505526089532,31203.150912274123,104.17038791124834,147.72184952386064,42.08012845002405,2.9426663251765066,0.9269398924305996,1776517707.1921036,3.766612896225929,3.4723462637082783,3.089799641435332,2.618973029407091,8.975132291788345,2.0304397643717897,6.974119190668321
484,06,037,101400,06037101400,1014,Census Tract 1014,G5020,S,6310056.0,0.0,+34.2428521,-118.2941612,0.133831492121,0.0006175010875,834.0,3851.0,2529.0,10.0,9.0,348.0,0.0,22.0,189.0,744.0,2556.0,1024.0,198.0,1473.0,1049.0,424.0,267.0,313.0,347.0,168.0,110.0,1955.0,1896.0,2771.0,123.0,135.0,510.0,752.0,305.0,625.0,321.0,3851.0,3644.0,207.0,71125.0,2041.0,1891.0,150.0,861.0,257.0,487.0,117.0,169.0,282.0,2137.0,1522.0,614.0,71125.0,434.0,448.0,109.0,9.0,2.6,6037101400.0,12.5,12.5,9.4,9.3,28.0,5.9,23.5,6310053.077009994,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,1598850.08365719,0.033910410857434466,0.000156463290143291,211.32008772293003,975.7717719676302,640.8015609727698,2.5338140014739814,2.280432601326583,88.17672725129455,0.0,5.574390803242759,47.889084627858246,188.51576170966422,647.6428587767496,259.4625537509357,50.16951722918483,373.23080241711745,265.79708875462063,107.4337136624968,67.6528338393553,79.30837824613562,87.92334585114715,42.568075224762886,27.871954016213795,495.36063728816333,480.41113467946684,702.1198598084402,31.16591221812997,34.20648901989875,129.22451407517303,190.5428129108434,77.28132704495643,158.36337509212382,81.3354294473148,975.7717719676302,923.3218221371188,52.449949830511414,18021.75208548369,517.1514377008396,479.14422767872986,38.00721002210972,218.16138552690978,65.11901983788132,123.3967418717829,29.645623817245582,42.82145662491028,71.45355484156627,541.4760521149898,385.6464910243399,155.57617969050244,18021.75208548369,109.96752766397078,113.51486726603436,27.618572616066395,2.280432601326583,0.6587916403832351,1529689205.5638175,3.1672675018424767,3.1672675018424767,2.3817851613855425,2.3564470213708026,7.094679204127147,1.494950260869649,5.954462903463856
603,06,037,101122,06037101122,1011.22,Census Tract 1011.22,G5020,S,2644045.0,0.0,+34.2677213,-118.2901465,0.0962371706266,0.000258821092,1695.0,3239.0,2755.0,61.0,13.0,206.0,0.0,0.0,61.0,143.0,2171.0,784.0,62.0,1256.0,1026.0,230.0,371.0,404.0,363.0,167.0,14.0,1535.0,1704.0,2597.0,132.0,36.0,749.0,634.0,254.0,463.0,329.0,3234.0,3015.0,219.0,88953.0,2065.0,1971.0,94.0,640.0,205.0,591.0,337.0,198.0,332.0,2072.0,1125.0,369.0,88953.0,434.0,431.0,41.0,0.0,2.57,6037101122.0,10.5,10.7,8.3,8.7,25.8,4.8,20.8,2644045.5742185283,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,313.7210552873542,1.1418724027012858e-05,3.070961669670315e-08,0.20111498602637778,0.3843135337695798,0.326886009736089,0.007237766458766399,0.0015424748190813636,0.02444229328698161,0.0,0.0,0.007237766458766399,0.016967223009894998,0.2575932947865877,0.09302309678152224,0.0073564183679265035,0.14902679790509174,0.12173685879826762,0.027289939106824125,0.04401985829839892,0.04793537130068238,0.04307064302511807,0.019814868829737518,0.0016611267282414686,0.182130680560761,0.20218285320881874,0.3081390080887924,0.015662052009133846,0.004271468729763776,0.08887027996091856,0.0752253104075065,0.03013758492666664,0.05493583394112857,0.03903647811367451,0.38372027422377925,0.35773550611771626,0.025984768106062973,10.55444327551881,0.24501619241561662,0.23386291295456674,0.01115327946104986,0.07593722186246712,0.024323641377821503,0.07012327831362199,0.03998569338695535,0.02349307801370077,0.039392433841154824,0.24584675577973733,0.133483397805118,0.04378255448007871,10.55444327551881,0.05149492857548552,0.051138972848005206,0.004864728275564301,0.0,0.00030493540654146954,716313.5739179113,0.0012458450461811015,0.0012695754280131223,0.0009848108460288707,0.0010322716096929124,0.0030612192563307062,0.0005695291639685034,0.002467959710530182
752,06,037,980026,06037980026,9800.26,Census Tract 9800.26,G5020,S,13865627.0,35273.0,+34.2734804,-118.2633014,0.321118469421,0.0013608551095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13900912.779180495,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,49942.766943139264,0.0011537044461893285,4.889237898027119e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,06,037,980021,06037980021,9800.21,Census Tract 9800.21,G5020,S,6879980.0,65862.0,+34.2700470,-118.3813338,0.162449982609,0.0006799076035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6945840.71127212,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,624014.1123422958,0.014594501358671465,6.10828778414536e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,06,037,103200,06037103200,1032,Census Tract 1032,G5020,S,7414593.0,0.0,+34.2733525,-118.3402264,0.163891935454,0.00072584797,388.0,6726.0,3659.0,87.0,0.0,425.0,0.0,52.0,135.0,2368.0,4730.0,1308.0,457.0,2274.0,1442.0,832.0,489.0,536.0,1071.0,330.0,159.0,3435.0,3291.0,5127.0,308.0,386.0,1387.0,1445.0,337.0,999.0,265.0,6587.0,6105.0,482.0,71346.0,3192.0,3102.0,90.0,1413.0,419.0,798.0,280.0,192.0,578.0,3953.0,2341.0,853.0,71346.0,852.0,534.0,280.0,6.0,2.84,6037103200.0,13.1,12.7,10.4,9.2,29.2,6.2,25.0,7414577.183162102,SUNLAND,315,1544,24,118,2020-07-27,431,2112,29,142,SUNLAND,3929231.4677220187,0.08685179669504614,0.00038465102109704416,205.61412631029765,3564.3314782553143,1939.026000436544,46.104198425247155,0.0,225.22165897390852,0.0,27.556532392101747,71.54099755641799,1254.882090471095,2506.5845810507935,693.1527763244055,242.17952506135575,1205.0683588392187,764.1638405655908,440.90451827362796,259.137391148803,284.04425696474107,567.5585806142494,174.87799402679954,84.25939712200342,1820.3209378244135,1744.010540430901,2716.968107198186,163.2194610916796,204.5542596798322,735.0175082277908,765.753640511289,178.58752723342863,529.4033819174932,140.43232853667237,3490.6707474379655,3235.2428894957916,255.4278579421739,37808.622308594066,1691.547142222861,1643.8531438519158,47.69399837094533,748.7957744238417,222.04205908251217,422.8867855557153,148.38132826516326,101.74719652468337,306.3014562045156,2094.8263951149656,1240.5738909598113,452.0331178935152,37808.622308594066,451.50318457828246,282.98439033427564,148.38132826516326,3.1795998913963555,1.5050106152609415,3199262113.178098,6.9421264295487095,6.730153103455619,5.51130647842035,4.875386500141078,15.474052804795596,3.285586554442901,13.248332880818147
48,06,037,106510,06037106510,1065.10,Census Tract 1065.10,G5020,S,5708883.0,8398.0,+34.3264211,-118.4796437,0.115229647126,0.000560019505998,1706.0,5347.0,706.0,296.0,0.0,472.0,0.0,7.0,150.0,3716.0,3758.0,943.0,563.0,1600.0,1040.0,560.0,338.0,406.0,294.0,159.0,63.0,3133.0,2214.0,3527.0,279.0,171.0,863.0,691.0,404.0,877.0,242.0,4961.0,4591.0,370.0,91983.0,2969.0,2862.0,107.0,1085.0,359.0,758.0,312.0,348.0,472.0,2169.0,2883.0,806.0,91983.0,496.0,604.0,115.0,35.0,3.09,6037106510.0,10.1,11.3,8.4,8.3,22.4,3.8,23.9,5717274.254554472,GRANADA HILLS,787,1352,56,96,2020-07-27,1136,1952,64,110,GRANADA HILLS,216262.57025613927,0.0043586958658359196,2.118339130997988e-05,64.53144075834162,202.25651449874127,26.705273842549342,11.196545407074511,0.0,17.85395078425395,0.0,0.2647831684105459,5.67392503736884,140.56203625908407,142.15073526954734,35.67007540159211,21.29613197359105,60.52186706526763,39.33921359242396,21.182653472843672,12.785244417537788,15.357423767811662,11.120893073242927,6.014360539610971,2.383048515694913,118.50938094717718,83.74713355156409,133.41289071199932,10.553500569506044,6.468274542600478,32.64398204832873,26.13788133881246,15.281771433980078,33.17354838514982,9.15393239362173,187.65561406924544,173.6599323104023,13.99568175884314,3479.3643114153206,112.30588957298725,108.25848971299747,4.047399859989773,41.04139110363461,13.579593922769424,28.67223452217054,11.801764077727189,13.16350608669571,17.85395078425395,82.04495604035343,109.05283921822911,30.48789053412857,3479.3643114153206,18.761778790232967,22.84700481713853,4.350009195316111,1.3239158420527295,0.11688285576979811,228360598.53567612,0.3820442858495019,0.4274356861484527,0.31773980209265507,0.31395718540107587,0.8473061389137468,0.14373943428001063,0.9040453892874352
50,06,037,106604,06037106604,1066.04,Census Tract 1066.04,G5020,S,2611563.0,8851.0,+34.3033292,-118.4745764,0.0805211056916,0.000256617551999,1622.0,5143.0,332.0,4.0,1.0,52.0,1.0,47.0,1.0,4705.0,3198.0,803.0,1102.0,1163.0,595.0,568.0,245.0,263.0,406.0,180.0,63.0,2605.0,2538.0,3170.0,948.0,275.0,849.0,574.0,124.0,370.0,30.0,5140.0,4707.0,433.0,58028.0,2217.0,2128.0,89.0,408.0,477.0,442.0,284.0,517.0,612.0,1292.0,3356.0,1395.0,58028.0,142.0,424.0,271.0,105.0,4.41,6037106604.0,14.4,14.7,11.7,9.0,25.7,5.3,29.1,2620411.320488513,GRANADA HILLS,787,1352,56,96,2020-07-27,1136,1952,64,110,GRANADA HILLS,20424.16679055654,0.0006276024225458917,2.0001438867371388e-06,12.642289504422834,40.08587849645292,2.587694275874464,0.03117703946836704,0.00779425986709176,0.4053015130887715,0.00779425986709176,0.3663302137533127,0.00779425986709176,36.67199267466673,24.926043054959447,6.258790673274683,8.589274373535119,9.064724225427717,4.637584620919597,4.4271396045081195,1.9095936674374812,2.049890345045133,3.1644695060392545,1.4029667760765168,0.4910383716267809,20.304046953774034,19.781831542678887,24.70780377868088,7.388958354002988,2.1434214634502338,6.617326627160904,4.47390516371067,0.9664882235193782,2.883876150823951,0.2338277960127528,40.06249571685164,36.68758119440091,3.374914522450732,452.2853115676007,17.27987412534243,16.586184997171266,0.6936891281711667,3.180058025773438,3.7178619566027695,3.445062861254558,2.2135698022540597,4.02963235128644,4.770087038660157,10.070183748282554,26.157536113959946,10.872992514593005,452.2853115676007,1.1067849011270299,3.304766183646906,2.112244423981867,0.8183972860446348,0.034372686013874665,47054777.71691182,0.11223734208612135,0.11457562004624887,0.09119284044497358,0.07014833880382584,0.2003124785842582,0.041309577295586326,0.22681296213237023
51,06,037,106641,06037106641,1066.41,Census Tract 1066.41,G5020,S,1135493.0,0.0,+34.2984691,-118.5084331,0.0584282726461,0.0001111911115,1707.0,2352.0,1486.0,4.0,0.0,465.0,0.0,0.0,142.0,255.0,1468.0,622.0,192.0,792.0,724.0,68.0,151.0,257.0,251.0,173.0,82.0,1043.0,1309.0,1730.0,42.0,117.0,291.0,310.0,115.0,544.0,311.0,2352.0,2214.0,138.0,108333.0,1181.0,1129.0,52.0,656.0,94.0,269.0,52.0,58.0,110.0,1277.0,936.0,222.0,108333.0,263.0,288.0,87.0,4.0,2.96,6037106641.0,9.4,9.4,8.1,8.2,26.0,4.9,19.2,1135490.1358685817,GRANADA HILLS,787,1352,56,96,2020-07-27,1136,1952,64,110,GRANADA HILLS,1135490.1358685817,0.0584282726461,0.0001111911115,1707.0,2352.0,1486.0,4.0,0.0,465.0,0.0,0.0,142.0,255.0,1468.0,622.0,192.0,792.0,724.0,68.0,151.0,257.0,251.0,173.0,82.0,1043.0,1309.0,1730.0,42.0,117.0,291.0,310.0,115.0,544.0,311.0,2352.0,2214.0,138.0,108333.0,1181.0,1129.0,52.0,656.0,94.0,269.0,52.0,58.0,110.0,1277.0,936.0,222.0,108333.0,263.0,288.0,87.0,4.0,2.96,6037106641.0,9.4,9.4,8.1,8.2,26.0,4.9,19.2
504,06,037,106645,06037106645,1066.45,Census Tract 1066.45,G5020,S,2527932.0,0.0,+34.2905628,-118.4941725,0.0881661829849,0.0002475211275,2081.0,3491.0,2304.0,159.0,0.0,437.0,0.0,0.0,37.0,554.0,2317.0,902.0,223.0,1142.0,1022.0,120.0,365.0,287.0,376.0,244.0,179.0,1676.0,1815.0,2585.0,89.0,51.0,604.0,390.0,175.0,964.0,312.0,3491.0,3297.0,194.0,110946.0,1725.0,1586.0,139.0,836.0,194.0,286.0,119.0,151.0,334.0,1835.0,1449.0,436.0,110946.0,407.0,386.0,137.0,6.0,3.05,6037106645.0,10.1,9.3,9.1,8.2,28.5,5.7,19.9,2527933.2910885317,GRANADA HILLS,787,1352,56,96,2020-07-27,1136,1952,64,110,GRANADA HILLS,2527933.2910885317,0.0881661829849,0.0002475211275,2081.0,3491.0,2304.0,159.0,0.0,437.0,0.0,0.0,37.0,554.0,2317.0,902.0,223.0,1142.0,1022.0,120.0,365.0,287.0,376.0,244.0,179.0,1676.0,1815.0,2585.0,89.0,51.0,604.0,390.0,175.0,964.0,312.0,3491.0,3297.0,194.0,110946.0,1725.0,1586.0,139.0,836.0,194.0,286.0,119.0,151.0,334.0,1835.0,1449.0,436.0,110946.0,407.0,386.0,137.0,6.0,3.05,6037106645.0,10.1,9.3,9.1,8.2,28.5,5.7,19.9
613,06,037,111206,06037111206,1112.06,Census Tract 1112.06,G5020,S,2611197.0,11547.0,+34.2690645,-118.5343557,0.072360120248,0.0002567357515,2090.0,4382.0,2142.0,54.0,12.0,557.0,119.0,0.0,223.0,1275.0,3237.0,894.0,199.0,1517.0,1361.0,156.0,397.0,261.0,405.0,351.0,143.0,2226.0,2156.0,3191.0,64.0,213.0,751.0,817.0,155.0,675.0,516.0,4371.0,4132.0,239.0,114861.0,2192.0,2067.0,125.0,982.0,283.0,445.0,165.0,192.0,299.0,3058.0,1236.0,451.0,114861.0,529.0,381.0,174.0,39.0,2.84,6037111206.0,10.4,9.8,9.0,8.3,27.6,5.6,19.8,2622747.628064979,GRANADA HILLS,787,1352,56,96,2020-07-27,1136,1952,64,110,GRANADA HILLS,60741.01193420737,0.0016758100857714533,5.945821541855511e-06,48.40294719326622,101.48407397171893,49.60723104687858,1.250602463366687,0.27791165852593047,12.899732816578604,2.7559572803821437,0.0,5.164524987606874,29.52811371838011,74.96666988736973,20.704418560181818,4.608701670555013,35.13266549865304,31.519813937815943,3.612851560837096,9.194244036232865,6.044578572938987,9.379518475250153,8.128916011883465,3.3117805974340047,51.5526126565601,49.931461315158835,73.90134186302033,1.4821955121382957,4.9329319388352655,17.392637962747813,18.921152084640433,3.589692255959935,15.632530792083587,11.95020131661501,101.22932161807016,95.69424775242872,5.535073865641448,2660.100917495575,50.765196290736625,47.870283181091516,2.894913109645109,22.742437389371975,6.554083280236526,10.305890670336588,3.8212853047315436,4.4465865364148875,6.9246321582711,70.82115431435794,28.624900828170837,10.444846499599553,2660.100917495575,12.2512722800181,8.82369515819829,4.029719048625991,0.903212890209274,0.06577242585113686,139815298.99707833,0.24085677072247305,0.22696118779617655,0.20843374389444783,0.19222223048043524,0.6391968146096401,0.12969210731210087,0.45855423656778527
749,06,037,980022,06037980022,9800.22,Census Tract 9800.22,G5020,S,5391718.0,885969.0,+34.3040449,-118.4807217,0.120524721996,0.000614738335501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277693.273078233,GRANADA HILLS,787,1352,56,96,2020-07-27,1136,1952,64,110,GRANADA HILLS,6240106.016255209,0.11980308851023942,0.0006110576319861397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,06,037,920303,06037920303,9203.03,Census Tract 9203.03,G5020,S,51543695.0,11077.0,+34.3160081,-118.6106718,0.41409870737,0.0050493462925,531.0,1616.0,736.0,28.0,0.0,219.0,0.0,5.0,108.0,520.0,1145.0,363.0,76.0,618.0,297.0,321.0,103.0,83.0,99.0,12.0,1.0,787.0,829.0,1065.0,0.0,31.0,87.0,221.0,140.0,347.0,239.0,1616.0,1440.0,176.0,102500.0,981.0,931.0,50.0,575.0,101.0,196.0,10.0,49.0,160.0,940.0,581.0,118.0,102500.0,216.0,203.0,21.0,0.0,2.61,,,,,,,,,51554807.395719394,GRANADA HILLS,787,1352,56,96,2020-07-27,1136,1952,64,110,GRANADA HILLS,4251.354424866665,3.414774413559711e-05,4.1638329745920713e-07,0.043787753531431814,0.13325990528586404,0.06069263013019551,0.00230895875495309,0.0,0.01805935597624024,0.0,0.0004123140633844804,0.008905983769104776,0.04288066259198596,0.094419920515046,0.029934001001713274,0.006267173763444101,0.050962018234321775,0.024491455365038134,0.026470562869283638,0.008493669705720295,0.006844413452182374,0.008163818455012711,0.0009895537521227528,8.246281267689607e-05,0.06489823357671722,0.06836167170914684,0.08782289550089431,0.0,0.0025563471929837783,0.0071742647028899586,0.018224281601594033,0.01154479377476545,0.028614595998882938,0.019708612229778162,0.13325990528586404,0.11874645025473034,0.014513455031133708,8.452438299381848,0.08089601923603505,0.07677287860219024,0.004123140633844804,0.04741611728921524,0.008328744080366502,0.01616271128467163,0.0008246281267689608,0.0040406778211679074,0.013194050028303372,0.0775150439162823,0.047910894165276614,0.009730611895873736,8.452438299381848,0.01781196753820955,0.0167399509734099,0.0017317190662148175,0.0,0.00021522794108669874,,,,,,,,
