,COMMUNITY,cases,case_rate,deaths,death_rate,Date,Cases_1,Case_Rat_1,Deaths_1,Death_Ra_1,COVID19__2,TOTAL_POP,NH_WHITE,NH_BLACK,NH_NATIVE,NH_ASIAN,NH_HAWAIIAN,NH_OTHER_RACE,NH_TWO_OR_MORE,NH_HISPANIC_LATINO,US_BORN,NATURALIZED,NON_CITIZEN,TOTAL_HOUSING,OWNER_OCCUPIED,RENTER_OCCUPIED,AGE_55_59,AGE_60_64,AGE_65_74,AGE_75_84,AGE_85+,MALE,FEMALE,ED_POP_25+,LESS_THAN_9TH,LESS_THAN_HS,HS_OR_GED,SOME_COLLEGE,ASSOCIATES,BACHELORS,GRAD_OR_PROFESSIONAL,HEALTH_COVERAGE_POP,INSURED,UNINSURED,LABOR_FORCE_POP_16+,EMPLOYED,UNEMPLOYED,BUSINESS,SERVICE,SALES_OFFICE,CONSTRUCTION_MAINTENANCE,PRODUCTION_TRANSPORTATION,LANGUAGE_POP_5+,ENGLISH_ONLY,OTHER_LANGUAGE,OTHER_LANGUAGE_POOR_ENGLISH,2_ppl_fam,3_to_4_ppl_fam,5_to_6_ppl_fam,GT_7_ppl_fam,PHLTH,MHLTH,DIABETES,CASTHMA,BPHIGH,CHD,OBESITY,MEDIAN_INCOME,avg_ppl_per_household
76,LITTLE TOKYO,50,1596,2,64,2020-07-27,78,2490,2,64,LITTLE TOKYO,3983.7969655765114,559.5087974509221,795.8551131091614,3.6546476213643064,1822.7049949313734,0.03609915822386879,0.542397061889674,125.62708410479112,675.867832138786,2307.1377936091844,1102.4726488350557,470.33587475502657,2339.2610018447085,304.2423275565842,2035.0186742881242,319.74392996779704,290.2422188682311,428.97307878251775,413.2233326238522,143.21181127560317,2036.6923792739208,1947.1045863025913,3497.1230076946727,216.89586439042475,403.9415485833491,696.8062040986352,704.7172552812182,222.07598736628003,826.0740295736078,426.6121184011572,3978.8360963159066,3624.922783611567,353.91331270433943,1695.1670903726854,1523.951392183545,171.2156981891402,808.59533747426,274.7427949155445,277.1709303130699,21.2000044420361,142.24232503863473,383.804843635316,1961.5482742590543,1946.2618601878985,1276.7412902532249,248.90662375762847,113.72527452222958,20.696921827452222,0.0,4.033416384725768,3.0535493513087535,4.691323546917772,2.0541092218886092,10.148287376539589,2.333957009069127,6.679553775206322,5372.597942034499,0.37971007590268324
77,WEST LOS ANGELES,350,930,11,29,2020-07-27,484,1286,15,40,WEST LOS ANGELES,39565.46311957962,20593.64930409168,1199.8297885520033,23.09569994430792,8713.34412351626,15.847400082471134,150.02110040803862,1811.3862893964115,7058.289413588441,25543.99648573987,6805.341008842319,6552.12944513926,18607.58593345951,4216.406961299577,14391.178972159938,1948.987055131442,1701.0534642340378,2273.563708358613,1203.526335970777,759.87062784732,20466.85140611528,19098.611713464332,31329.49335051677,1554.4892317652532,920.312628540165,2568.9379036976807,4076.778672714917,1565.5123812155425,12524.475819226183,8118.98671335703,39390.23677510495,36179.035055571614,3211.2017195333337,26968.57667227733,25648.69198889829,1319.8846833790421,16455.691175345797,3193.2685277736477,4405.553320558794,495.0207206727624,1099.1582445472882,3959.7261518425075,21893.418027807977,15876.800151145288,6125.232139575073,3798.3645262170085,2546.8321383458706,348.0417763307117,148.0593198877639,3.871466592592958,4.881837838586536,2.9045699058534846,3.907737238337642,9.404809269417088,1.6349143467743135,8.989440976931185,39129.944403316986,1.021581528815469
78,VICTORIA PARK,132,1572,2,24,2020-07-27,206,2453,4,48,VICTORIA PARK,7918.204687877097,232.3845274697281,1240.84818937091,16.100503387519314,1534.8110398584654,10.737905742377318,0.22719717148557847,152.9143241637784,4730.181000712834,3854.064192411488,1529.699196482939,2486.7814126044523,2517.80577353601,630.7156845874948,1887.090088948515,463.7678255084839,523.1351265402724,531.1055770084039,296.65703028226386,85.36796965834866,3538.4174595235913,4379.787228353506,5512.642852310026,939.0457125553161,769.1564209962881,1387.54552853892,866.7109288213885,263.2651075015483,961.5468560134417,325.37229788312317,7918.204687877097,6490.247306701887,1427.9573811752102,4110.30428538451,3953.119081590706,157.18520379380323,925.4061750560567,1458.4749566591424,709.7807440838765,437.5365783201091,421.92062747152147,769.7944314066732,1944.256488602122,5410.277997287627,3083.8790320289013,496.156972290195,910.034568053813,234.3949002097126,46.508594406839485,4.411521734944354,4.460150586521055,3.9797098882625197,3.014566522124932,9.113283589234614,1.6254044449952207,8.923934655711326,13420.431415890997,1.0197218436436657
79,HARVARD HEIGHTS,387,2146,19,105,2020-07-27,543,3011,23,128,HARVARD HEIGHTS,18708.16433625044,623.4179908743689,1480.2034436225372,12.024158827480422,2462.554705352958,91.30661004768771,8.884432280556215,127.96270313990225,13901.810292104949,8740.712574447296,3215.9306054089375,6673.866417388452,5322.710549191765,714.5677807738641,4608.142768417901,1277.120141365742,862.2543544863598,1027.5915937853028,543.048748356436,205.71436486935147,9485.9850769765,9222.179259273935,12546.853346230013,3219.186082190696,1682.243944141229,3323.874472767169,1804.4380865216538,515.596084168784,1658.0268596307542,343.48781680972684,18614.86688187223,13713.67748415008,4901.189397722148,10072.59496535974,9360.74302332433,711.8519420354075,1635.9573663190197,3489.640196446588,1505.264359216117,1131.498272949394,1598.3828283932119,1518.0805944024726,2444.5094741641833,15025.91827768937,8434.930270021627,998.4160531662027,1754.0712264437695,757.3387792134481,136.7874728794028,7.299457600913234,7.285183076609917,6.1165468312689875,4.374536027142647,12.982837087102052,2.547256679041364,13.811083062548539,18540.25005140314,1.607950494524121
80,LAFAYETTE SQUARE,54,1184,2,44,2020-07-27,81,1777,3,66,LAFAYETTE SQUARE,4020.182256689168,518.5207625057013,1174.6555688175506,2.5722584567957947,339.1006702217344,0.0,11.96091387853493,67.15851427982504,1906.2135685290257,2474.8391464246433,610.990498493771,926.0782292115553,1530.4947821708597,467.898883003066,1062.5958991677937,459.88105199705154,173.92121705070704,344.22332867843863,179.07021263882973,47.047360389095715,1939.5030252216945,2080.679231467473,2951.912824192534,383.2149005507387,395.3176277246732,541.5662373003698,512.926719885325,215.1405161835834,552.037754946001,351.709067601843,4019.3004816097778,3291.4733112332797,727.8271703764974,2291.075543673028,2183.554282179866,107.5212614931619,863.3510541659667,556.4603987083735,371.4892069020595,171.521710910915,220.73191149255135,384.3932786796919,1766.592034659436,2026.0515712633078,889.8186379232183,267.6483038995509,435.0630553387685,84.28600230413157,9.435079629930986,2.3495074452090763,2.3839878672803505,2.0787193344059083,1.748872511193478,5.168486363238691,0.8923065760012419,5.1435805033082405,8205.809651604503,0.4486679723529889
81,CADILLAC-CORNING,91,1278,1,14,2020-07-27,123,1727,1,14,CADILLAC-CORNING,6144.013212687261,1317.996834938425,1180.0599449079127,0.0009990355821161256,268.9336410722633,0.03177640602511852,255.6124375933587,147.19210438822043,2974.185474345473,3922.057922754543,679.1590540279852,1442.5811989300862,2164.47509674944,275.3627592880262,1889.1123374614137,308.4113254025135,316.5051082803258,298.9903062827536,193.44788559855485,22.721505265806897,2940.2604876442433,3203.7527250430176,4380.872191306821,647.3854226913195,221.96659398708232,803.4968064109021,1126.870218239203,254.36867733442813,945.2846087995048,381.4998638443814,6144.013212687261,5165.3475784781485,978.6656342091127,3775.632718228657,3589.747130504048,185.8855877246091,1129.3999019454177,1028.0363043488626,1000.8129687589146,170.07948700481927,261.41846844603344,606.9131815423093,2668.520033020706,3248.380126467234,1067.748138106764,382.312731975532,527.6928306298906,193.75381075119714,35.32505750777306,4.420073526752856,5.3035259305083375,3.281395110223161,3.6935567561356293,8.862325671379306,1.3755479513968283,10.64719579110285,20930.529289225095,1.1023789654085903
82,ST ELMO VILLAGE,99,2160,7,153,2020-07-27,137,2989,8,175,ST ELMO VILLAGE,3938.3622130782205,406.3838224142533,498.87285937744906,0.00582988358511719,186.38724639238993,0.0,0.31659278329435114,1.4137321591092202,2844.982130068139,2237.676046094471,528.39945684501,1102.27393582296,1173.5189724001614,275.8745207985274,897.6444516016342,187.15544373282196,173.73350730599194,165.18805865021378,80.03671765306817,36.46841182884262,2026.0098581944874,1912.3523548837327,2531.5928277260723,662.6021987777768,458.92968354012294,479.76203773178554,496.4285150604857,125.55311355504163,233.16497150710887,75.15230755375059,3744.2877929500924,3206.1406418845754,538.1471510655158,1962.6109063959484,1838.0713832228278,124.53952317312053,188.7275090105442,685.0736960948601,344.93739686897277,278.5984685178804,340.73431273057054,400.13680522625265,959.4269154592137,2622.9919664459494,1328.0428146920945,198.07345534326413,408.48924567371904,162.28276000056297,17.349570935972135,4.069716023207107,3.972198858400882,3.4730406333929102,2.5283469954170936,7.757531699791936,1.5725210973031565,8.201234040352153,8711.971066866374,0.7931674778777758
83,CLOVERDALE/COCHRAN,219,1505,5,34,2020-07-27,289,1986,5,34,CLOVERDALE/COCHRAN,15057.793372340131,1359.2024682384135,3640.2231676092247,3.5465649467243083,425.70129949456305,3.519325982185321,84.6260774305532,318.7525107589348,9222.221957879534,9784.458778398794,2282.6212145707054,2884.4301157888863,5283.09880259045,1613.943102513195,3669.155700077256,888.5645330919841,739.2219881559732,831.3696340029454,457.76326514350086,160.81514930839492,7199.200040108923,7858.593332231209,10306.068783195793,1893.231641947123,1052.3682141694944,2001.801964960844,2387.7366272916815,782.6311608309186,1565.4544887845368,622.8446852111944,15054.796361580495,12694.560639149013,2360.235722431483,7905.430897854276,7483.038112977988,422.3927848762878,1914.3423927461886,2303.5749706840934,1826.8942064285145,534.8648900448432,903.3616530743494,1449.5652841127794,5590.883755971455,8650.620291190498,2731.084184530345,1269.7992936158346,1522.7895992361798,454.47680511557525,99.56639244934982,3.906171172174775,4.07156697128749,3.3513689731330385,2.8254283121508865,8.130355501418528,1.4039296543420394,8.69068953223493,12603.54251355556,0.7401154757942531
84,RANCHO PARK,57,869,1,15,2020-07-27,87,1326,1,15,RANCHO PARK,6937.674038750402,3737.0215459027677,208.5873448765743,23.74679160023168,1677.3111039744476,22.98023247107128,23.24193190932123,266.59890400900093,978.1861840069881,4534.649503934891,1362.077434860373,945.0228908293664,2961.382315647499,1457.0475894836773,1504.3347261638216,446.8442242881583,359.51176768254663,536.2972723998952,327.3066323210079,228.80562260074888,3260.607059109387,3677.066979641016,5188.467404797194,132.63690927186872,29.160742754898415,464.64622141757656,804.994303218992,276.7920548205361,2036.1861297912558,1444.0510435220656,6900.71385428483,6539.8739990496215,360.8398552352093,3935.7949488084046,3720.7477724431146,215.04717636529,2440.4705030597574,342.52277318756376,720.3772563587917,72.27434701456316,145.10289282243843,620.8147828756316,3689.9357561592074,2797.4801746673406,717.3742863481384,745.6659584256174,682.3737537702452,115.81774754815535,8.724521598131076,2.4169868071520058,2.6045002633517673,2.0558098865030288,2.2824720495085127,6.686763338262087,1.1866977261700329,5.462371250879079,23480.969003719547,0.6928323187187088
85,FAIRCREST HEIGHTS,26,722,1,28,2020-07-27,30,833,2,56,FAIRCREST HEIGHTS,3603.3982293589515,724.5919069452045,926.538343930354,1.078648267222326,329.7373796775249,0.16932521374417955,53.182781833932665,107.82760466049771,1460.272238830471,2440.433532329612,545.6967027279503,580.5502494092794,1356.3217899626322,671.4186598329437,684.9031301296884,193.70126970853283,123.74071737820444,249.985050227977,168.82818753762928,67.38944305803741,1691.7875953836099,1911.6106339753414,2562.837188205844,278.95164659423835,127.3986144774508,472.33828986217395,515.6084426527761,190.4990147213104,610.809374434484,367.2318054634105,3603.329684407736,3076.663633524831,526.6660508829049,2120.394600071245,2016.9217968160078,103.47280325523705,686.2646667326973,451.2447472526269,547.0088999939634,185.4026765969689,147.00080623975143,319.6106146168736,1694.0480828052441,1689.9339986411387,433.5428596685478,340.278134541147,318.6007289254918,116.34760498210994,11.406842491959393,1.5219917311235984,1.6324446980022274,1.4460969921509361,1.377376049068577,4.050171253621053,0.6189058121764455,3.7453838361988776,9464.389836459317,0.34630326169817316
86,REYNIER VILLAGE,27,639,0,0,2020-07-27,39,922,0,0,REYNIER VILLAGE,3758.7399495314176,1455.0290320565764,360.2169204573693,0.014911477871927089,558.1630044343865,25.835794661834257,39.447201472905846,99.2470620649198,1220.7860229055536,2719.824290672316,602.9052905406958,369.2246189397728,1705.520095341021,761.6019412012942,943.9181541397267,175.41683541685816,208.48344158402335,315.3456037495865,51.732410543277425,50.12881605231899,1939.6237615438608,1819.116187987557,2870.7481151111965,211.13803675106107,106.99520888429922,263.4787843151448,501.52373836020985,78.35329429805181,1067.1772138790654,642.0818386233643,3758.6524194643175,3568.3581179931225,190.29430147119467,2518.9575719730356,2295.2207351449792,223.7368368280568,1393.8735353524557,297.4204978142369,396.04945896321857,43.201411796236115,164.6758312188321,355.7569364265507,2252.123463436122,1343.4551964634948,429.53303178895516,294.10527987703045,317.3748879482797,75.96154045210973,6.117449628093892,1.4232963633443207,1.6339302726581248,1.1543551829041558,1.3136784686480725,3.3768691234986785,0.5528701499809967,3.3701477679867478,13761.378446255565,0.32877780080237196
87,WEST ADAMS,616,2229,30,109,2020-07-27,863,3123,38,138,WEST ADAMS,28807.88267008767,1788.3820414185493,6739.483110962794,0.2284722887000351,2328.3217785617526,2.285602289245121,100.23251316403582,449.4521512946115,17399.49700010799,16833.393679113204,4597.323528303298,7117.007455808029,9387.134870782349,1487.322524555488,7899.812346226862,1872.9293387605992,1577.179084025341,2099.3701484315916,930.5922882832506,643.6001319992746,14025.880182420751,14782.002487666921,19323.658362446575,4155.240406268798,2255.0036677589487,4808.557208846125,3476.5517932052558,941.9100366149496,2761.2687369669156,925.1265127855821,28331.906687371044,23757.962364478375,4573.944322892677,14556.174390956223,13292.268184864739,1263.9062060914875,3138.532911866033,3767.2069660154475,2921.877531237301,1233.0305188737057,2231.6202568722515,2627.8806256883986,9014.793860414464,18151.75817209816,9179.505471678256,1803.228454176064,2748.532387973484,849.0714516455308,221.5071557509843,6.0598284720036695,5.821640725719818,5.312174714322352,3.7328214585169786,11.694892363355006,2.4027492278508458,11.731274278942367,13092.734296739962,1.1192143890217827
88,WELLINGTON SQUARE,84,1709,0,0,2020-07-27,120,2442,0,0,WELLINGTON SQUARE,4064.009459932842,329.75936140689936,1390.3345129491825,0.0789425792686742,485.49265946884526,0.03185108399299166,41.1352516042914,60.94743766900377,1756.229443171358,2580.4786411038317,620.5737600983502,843.4343846994759,1496.0676949386643,489.47061668402813,1006.5970782546365,295.4251626299323,272.47652824925257,312.1468244967273,95.10232192141345,98.19719316406636,1917.0287291079844,2146.9807308248573,2900.3492434264926,454.51143023796203,232.77894889667786,741.4692357988679,492.64811911511913,85.58521087023117,497.9033268242707,395.4529716833638,4061.3280351337326,3408.986159983241,652.3418751504913,2165.140663560783,1939.711760792523,225.42890276826017,656.9596230522881,519.9902173011037,343.31499613346926,205.65435789435924,213.79256641130274,419.86333051849783,1875.3217313952919,1960.9877745479112,1058.1141855802346,375.89490296502174,302.5820022620553,150.86118572745949,19.476743066655388,4.959018490468255,5.04689369086193,4.458084665769254,3.709832047275776,11.073661806958688,1.8652251911984414,10.93792522559825,16136.004269855775,0.9507709553177023
89,LONGWOOD,78,1812,0,0,2020-07-27,111,2579,0,0,LONGWOOD,4053.312220738091,380.45898404755366,1107.053909588121,0.0,173.48997170449192,0.015536450292804335,28.427251231749352,93.63196118090384,2270.2346065349784,2577.5167572560467,611.5857752596236,838.8373397283733,1425.3550028651637,576.0267835579598,849.3282193072041,209.7658205703608,206.89850487926327,288.85788507952174,75.21564359484807,86.36557793666296,2051.373437933098,2001.9387828049933,2876.9179666075643,471.0139914734639,303.0803652296776,534.1449742848852,689.3822028572903,166.21531052860828,480.6055887871031,232.47553344653545,3962.342931957576,3476.848169905694,485.49476205188233,2262.7552972543817,2131.3939724099278,131.3613248444539,678.6636622670044,506.70908559736364,540.6328880486877,236.67524251829107,168.71309397858099,508.03444821389274,1593.9175903303917,2257.157611940236,887.4061082131168,341.25347702613266,278.0140853778313,91.00754534821704,55.72952454255942,3.14737111508938,3.2031847099266173,2.818282444708594,2.298913890615782,6.892570739771819,1.1896361764046361,6.964816259368352,11894.14001975193,0.593611686500174
90,UNIVERSITY PARK,531,1934,15,55,2020-07-27,1051,3828,19,69,UNIVERSITY PARK,25653.925780712892,5027.18241695736,1724.473589974613,26.192110251325765,6221.8060979393385,58.916497824001596,53.230007761531205,765.6923517354107,11776.432708269313,14525.709574715924,2471.998684152713,8410.487058511222,6777.810914091431,476.79753955131804,6301.013374540113,727.068775327574,562.2791547026022,903.1385299051162,571.1843809610273,215.82618121244477,12707.67953438474,12946.246246328152,10275.881646272906,2534.922324354002,1235.9129297748163,1941.8405984004048,1249.4388150977743,380.6590653310791,1765.24837969193,1167.8595336229005,25517.77043078766,22425.905005882436,3091.8654249052242,11688.548170175149,10117.682827892546,1570.8653422826005,3383.8201938755847,2005.4344096327247,2534.9992461351762,628.6862369835671,1564.7427412654943,2479.2207976254736,9226.55718395971,15732.723555840903,6386.020969718313,948.2725801454214,1106.560885477916,448.7874053842779,119.89823673594269,6.061475473494742,8.195655894802828,4.249944921424559,4.556060533401731,9.721163417154196,1.9365486824544516,11.92731229074662,10217.944828071984,1.381476651203681
91,REGENT SQUARE,21,755,0,0,2020-07-27,30,1079,0,0,REGENT SQUARE,2011.9478975613213,473.7154955800159,138.00717964851148,0.009663438525638652,219.39423751047374,0.0,3.22330096687104,60.68462465876329,1116.91339575816,1066.9299862119612,484.7922649726728,446.02577802892296,786.8804028084163,289.4764440351503,497.4039587732661,141.23841334618774,59.369480541886766,213.99788236224464,85.73858400143007,16.777477184958038,928.0783499501689,1083.8695476111525,1552.173500074127,273.80700595274084,47.763755466859934,337.74625759842587,263.1290146654662,112.8044266959811,322.6282577319021,194.2947819627511,2011.9359303177064,1642.664792807373,369.27113751033323,1318.6767222255617,1263.2344192221312,55.442303003430546,443.3066251086539,362.1892436464436,332.0244477256994,46.42460427398849,79.28949846734578,237.85776542803015,647.8772101294586,1295.6817066762735,308.06184152971855,197.96382351316666,159.95355487920034,58.65357446901216,0.0006529350355161252,3.3501227195110936,3.8334350427318054,2.8024592935192123,2.8026421153291565,7.40903473725549,1.2240682336282336,7.7956506432102115,13995.709129721623,0.5199759748813914
92,MAR VISTA,223,525,5,12,2020-07-27,306,720,6,14,MAR VISTA,42352.124994204816,21201.588136564733,1411.8616204122234,36.41071849143859,5993.117559380528,102.75820422768606,238.3168167504814,1746.599512367667,11621.472426010061,28824.750371492475,6049.765401526857,6808.970498614815,17926.49328161136,7046.954120835033,10879.53916077633,2114.919521163059,2159.073286069731,3280.9852835750603,1820.9098843931354,763.5613452326186,21592.91990901327,20759.20508519154,32187.275956305555,2378.189845819388,1613.1889988058829,3158.6188857361794,5393.361940428479,1610.3252537727205,10285.702955167131,7747.888076575771,42212.2250108836,38249.166837763834,3963.0581731197667,25760.12135314034,24393.159226808857,1366.9621263314818,13637.035602569693,4014.812458370345,4786.259308178945,744.0118882381689,1211.0399694517066,3529.652490359248,23830.39511266917,16345.612971240855,6525.824050201566,4345.400139318503,3880.006841756791,669.2053057603098,156.0382330935761,4.9853705391488425,5.579941182861063,3.980901737494731,4.49658423370722,12.317362042461804,2.2091449195619752,11.221273630836757,40799.692086136725,1.1803854741539406
93,ADAMS-NORMANDIE,153,1865,3,37,2020-07-27,259,3158,4,49,ADAMS-NORMANDIE,8182.434678656526,457.86482574138495,1883.5336613249565,0.040439420151895056,452.09635699024216,0.019570506027308428,64.69508486847248,46.615538402999675,5277.569201402292,4722.215588714205,1234.429489801926,2162.8403428146994,2405.511026528791,665.2871069753994,1740.2239195533914,594.2847584964579,410.7690252661278,435.05868051780953,159.95277605721967,110.4032583509794,4174.457175169865,4007.9775034866616,4990.66206035301,918.1599923460714,746.4756355986656,1252.9089155847437,803.6781241133785,174.1755339957671,773.7747218148314,321.48913689955214,8181.525405777229,6683.280549406905,1498.2448563703247,4212.871892184416,3779.2022427585316,433.66964942588487,965.7893450742472,1185.1181190324528,561.3522011019159,356.78552685204875,710.1570506978665,878.6373560700392,2379.9773035325425,5191.0384033731325,2602.7921005174267,540.2475859639023,826.9798013227569,256.6394248244578,88.54120110616927,3.6600636051518105,3.857744543205082,3.0762871434098944,2.5586279776507483,7.118034686553878,1.2869803486861056,7.769016776460844,10503.733264348899,0.8574058833103221
94,PALMS,399,909,27,62,2020-07-27,527,1201,30,68,PALMS,37956.91773459777,15614.200053559785,3269.1167219948084,142.9912729793777,9140.24494462053,96.60798069018323,278.49111338120366,1591.6615782099548,7823.60406916193,24064.953511324202,6117.045001693272,7222.07907742534,18821.10800100379,2487.271532623861,16333.836468379926,1567.2593976541602,1562.5365980386368,2049.457411085558,892.5245902868903,330.35630446445197,19584.779089895274,18372.138644702507,30458.705646703704,865.5745252418843,1121.2659703229672,3051.679706282148,5476.464901158766,1520.5861351317944,10896.952389904654,7526.182018661493,37815.60913071938,34139.17691318566,3676.4322175337193,26531.022558682176,25289.53927746865,1241.4832812135264,14712.845212362954,3576.412593875925,5164.239654426017,503.057665549666,1332.9841512540904,3217.2410545711814,19896.14716525611,16159.022815132386,3708.434800122076,4067.8565696182613,2391.098042368133,466.97934147095856,40.21537588955337,3.790207590548414,5.06306830553955,2.8586435566681785,4.076810092201762,9.214233109983017,1.372564130464615,9.726550757061908,30850.94145026221,0.8811212110792063
95,CRENSHAW DISTRICT,209,1511,2,14,2020-07-27,291,2104,3,22,CRENSHAW DISTRICT,13756.025780122667,1021.9179054577141,5411.215168563267,0.6289585086616893,1039.8901644718444,83.90065223410815,32.9145535338162,207.2007430067807,5958.357634346475,9758.667004111787,2107.2708168277395,1772.9988529760424,5408.754802419125,2359.495979726313,3049.2588226928115,951.9275826277523,662.2633006851245,1022.198698415558,777.9519278157037,295.5803466768118,6184.535579831607,7571.490200291062,9542.243793096735,797.3228980622129,1009.6230224203215,2173.818480671898,2532.3400482324105,732.6681078325316,1422.527095659973,873.9441402173869,13755.907817327927,11830.564764992812,1925.343052335113,7039.017387177072,6588.4947241111595,450.52266306591116,1980.918925051986,1573.5630287012254,1748.6829534396672,484.0233339127781,801.3064830055032,1417.5293473351046,6760.736550487446,5925.38748650761,2404.3125765603572,1433.3696136345845,1281.32453451427,401.7868745914669,36.37126383584069,4.218504014873577,3.9814229144798547,4.272205207837802,3.227760194951494,10.984084081099212,1.852590343302898,9.180694328713153,16114.881927981936,0.7690014699759166
96,ALSACE,253,2033,1,8,2020-07-27,354,2845,3,24,ALSACE,9003.46391302176,571.3832472190019,1682.939177000112,13.522842739044965,165.38278832774236,14.298276479299759,77.780376273192,113.20888785964284,6364.948317123726,5506.181983847439,1158.7584438297802,2249.5980702004113,3072.0965520806135,1012.4932228823196,2059.603329198294,412.8955551653208,384.77231268613303,543.9164729494174,206.74624191194016,38.416931868220544,4473.622925828205,4529.840987193558,5933.590142240793,1573.5407046178436,689.8741671152345,1415.626255978666,1085.4162421053607,274.3090760162276,519.5293914903187,375.29430491714277,9003.452949285847,7144.759990602185,1858.692958683663,4487.072920666848,4186.833587308061,300.2393333587876,967.4022849712788,1377.3214570645011,792.8175030233574,397.15840238219903,652.1339398667252,814.8266054181186,2336.0226990908395,6169.5450636037685,2368.7410895630137,619.8130431926829,998.3689945832906,338.8952084119497,32.362787907033535,7.795479066320288,8.247943489418429,6.199353772149097,5.144244416563938,13.973190379475653,2.566490265400173,16.18748258009608,16528.110237013887,1.2256482913332871
97,EXPOSITION,53,1594,1,30,2020-07-27,76,2285,2,60,EXPOSITION,3956.030061835978,154.92034067532003,971.4038573987723,1.624869282242869,58.14524106863671,0.466376398108204,29.524849230485334,17.408922042475517,2722.535605739937,2418.3702248992745,616.1053797254305,845.436906784331,1235.4663186310129,568.5953572615061,666.8709613695069,287.57060240600964,198.83145698130568,333.7654681360009,45.672046250665645,64.03063610383242,2008.1745101552067,1947.8555516807714,2606.454820118531,684.4257973104714,295.1353293172313,618.195529461536,444.183787266723,116.56498829646665,310.45174437695454,137.49764408914845,3956.030061835978,3479.5739616660476,476.4561001699303,2043.546920087673,1931.6606425945465,111.8862774931267,576.4139753981697,721.6196200079269,286.8916617686166,167.61380201156172,179.12158340827162,421.9798597403508,1296.6610538844245,2479.7934129560635,1115.4369885124213,327.54008248241064,266.5627631507276,143.2727963338286,62.59435159833236,3.0843794020817468,3.218230917233056,2.6850118336737223,2.269732852458243,6.487025405797238,1.1289346975968642,6.86305960650135,10659.160983250153,0.7012404955508175
98,EXPOSITION PARK,877,1952,17,38,2020-07-27,1282,2854,22,49,EXPOSITION PARK,44858.81320275682,3576.8562120479683,9245.090405768075,50.4867572434666,3132.247000683994,42.19899364671848,184.5442891150307,601.6391823576879,28025.75036189389,26347.45061517741,7077.753216431468,11014.601514903903,11616.655393596475,3266.2101918036606,8350.445201792814,2583.6853054358885,1872.766199078403,2304.3405886988994,1290.448547521182,392.36024731530784,22329.892149698815,22528.921053058024,25781.0935431094,6753.674727627135,4040.611677862645,5974.848813985807,4308.052073262093,1419.886310057702,2471.529818919342,812.4901213946812,44838.76118414938,37181.75146325864,7657.009720890744,21272.162437288083,19087.22383801272,2184.9385992753646,3815.0936160976726,5644.422905188942,4398.966388636165,1798.329179413345,3430.411748676594,4432.528393029887,14369.511126660596,27810.193978844633,13192.802780893628,2167.6799044685963,3446.5660708638457,1535.9615356681759,425.55715572478414,6.109873432726983,6.926560892443639,4.710421700827554,4.226115690617477,10.81646280285916,1.9811260864269726,12.318336386865418,14328.881924846897,1.3699184227352743
99,JEFFERSON PARK,183,2267,0,0,2020-07-27,252,3122,0,0,JEFFERSON PARK,7926.4078763601865,413.6703812253936,2184.7838237696437,0.0,282.75547812595846,0.0,48.128509192667906,72.56125666103841,4924.5084273854845,4963.408822195469,1335.5005272364324,1580.9902118385269,2338.8081749651346,1082.8840345766084,1255.9241403885258,487.6473185834624,473.9517803953779,435.8299323449287,260.89757550889493,149.0716743039435,3839.549567659702,4086.8583087004845,5171.134043199058,999.5896611067767,471.50067525808373,1267.1228427201343,1232.4456468628298,275.9819571158439,652.7079001392194,271.7853599961702,7926.4078763601865,6752.396960315378,1174.010916044809,4097.842029051662,3740.0642518119457,357.77777723971695,967.9453698494759,1077.366674507036,983.9800166920984,274.83682525543287,435.93536550790304,675.0177840584668,2643.839584676892,4802.01630959385,1940.5877925380987,539.1414950757108,888.0250005015852,253.50392171750764,84.66220789345313,7.465092759965317,7.5409404460487455,6.56548910418337,5.051900521662548,15.176016934309489,2.7859307633105983,15.824778710433165,27683.056824579413,1.6739803672927405
100,CENTRAL,1530,3924,29,74,2020-07-27,2103,5393,41,105,CENTRAL,38694.548804914404,281.2416031207855,1676.2245393157052,81.81467838584524,353.6023276852014,21.00022262715398,20.950055336163015,15.299784683650955,36244.4155937599,19414.76430833818,4040.24477037612,14898.210612901434,8481.266520502724,1818.2139608591513,6663.052559643573,1714.0296703986692,1554.520323055299,1531.5790051693957,532.7459842736966,200.8439474044227,19401.63185508135,19292.91694983305,22754.806169106247,8531.988847399223,5054.213563635631,4758.454027403454,2547.974263034381,736.039848814983,863.0000729586958,263.1355458598764,38689.933165460825,30487.91198396244,8202.021181498378,18417.212323396092,16780.480763643554,1636.7315597525421,1827.9245426516543,3718.8081599750494,3345.4852593429155,1857.6772960605008,6030.585505613435,3229.7615607519506,2891.458064686358,32736.450343280747,16955.530678071354,1607.2984359241564,2947.560638305166,2074.750872053696,701.9503295837217,8.907274893445043,9.333910529834851,6.439134009063009,5.0327083890653075,12.984684449762232,2.6743169432298153,16.527556437163284,18820.734544434363,2.1883043596572445
